Human N 0915
Probe Array Lot: 1004874
Operator Name: JB
Sample Type: Normal
Sample Description: exp.  3/20/02 4/25/02
Project: 
Comments: 
Reagents: 
Reagent Lot: 
Algorithm: Statistical
Corner+ Avg:76, Count:32
Corner- Avg:6889, Count:32
BF= Alpha1=0.04 Alpha2=0.06 Tau=0.015 Gamma1H=0.0025 Gamma1L=0.0025 Gamma2H=0.003 Gamma2L=0.003 Perturbation=1.1 TGT=500 NF=1.000000 SF=6.263740 SFGene=All 
Background=Avg:46.02,Stdev:0.44,Max:47.5,Min:44.9 Noise=Avg:2.01,Stdev:0.09,Max:2.3,Min:1.8 RawQ=1.75 

Probe Set Name	Stat Pairs	Stat Pairs Used	Signal	Detection	Detection p-value	Stat Common Pairs	Signal Log Ratio	Signal Log Ratio Low	Signal Log Ratio High	Change	Change p-value	Positive	Negative	Pairs	Pairs Used	Pairs InAvg	Pos Fraction	Log Avg	Pos/Neg	Avg Diff	Abs Call	Inc	Dec	Inc Ratio	Dec Ratio	Pos Change	Neg Change	Inc/Dec	DPos-DNeg Ratio	Log Avg Ratio Change	Diff Call	Avg Diff Change	B=A	Fold Change	Sort Score	
35384_at	16	16	35.0	A	0.418069																															
35385_at	16	16	225.9	P	0.004863																															
35386_at	16	16	87.2	A	0.302547																															
35387_r_at	16	16	159.9	A	0.983000																															
35388_at	16	16	60.4	A	0.861235																															
35389_s_at	16	16	92.8	P	0.024711																															
35390_at	16	16	103.9	A	0.066865																															
35391_at	16	16	76.8	A	0.302547																															
35392_g_at	16	16	7.1	A	0.968664																															
35393_at	16	16	9.8	A	0.781017																															
35394_at	16	16	45.6	A	0.500000																															
35395_at	16	16	13.0	A	0.715253																															
35396_at	16	16	19.5	A	0.715253																															
35397_at	16	16	10.0	A	0.910595																															
35398_at	16	16	32.3	A	0.960635																															
35399_at	16	16	125.1	A	0.250724																															
35400_at	16	16	23.9	A	0.697453																															
35401_s_at	16	16	53.5	A	0.378184																															
35402_at	16	16	251.6	A	0.250724																															
35403_at	16	16	433.5	A	0.117160																															
35404_at	16	16	56.0	A	0.397994																															
35405_at	16	16	22.0	A	0.320830																															
35406_at	16	16	45.7	A	0.500000																															
35407_at	16	16	43.7	A	0.861235																															
35408_i_at	13	13	486.0	P	0.009612																															
35409_r_at	16	16	13.5	A	0.320830																															
35410_at	16	16	17.8	A	0.378184																															
35411_at	16	16	264.4	A	0.089405																															
35412_at	16	16	371.8	A	0.302547																															
35413_s_at	16	16	164.4	P	0.011447																															
35414_s_at	16	16	321.1	P	0.000219																															
35415_at	16	16	16.1	A	0.697453																															
35416_at	16	16	13.9	A	0.781017																															
35417_at	16	16	43.3	A	0.882840																															
35418_at	16	16	15.2	A	0.872355																															
35419_g_at	16	16	45.6	A	0.378165																															
35420_r_at	16	16	145.3	A	0.602006																															
35421_at	16	16	18.6	A	0.581931																															
35422_at	16	16	83.1	A	0.107301																															
35423_at	16	16	55.6	A	0.660442																															
35424_g_at	16	16	29.6	A	0.910595																															
35425_at	16	16	297.2	A	0.162935																															
35426_at	16	16	316.0	A	0.479380																															
35427_at	16	16	153.3	P	0.021866																															
35428_g_at	16	16	26.3	A	0.438361																															
35429_at	16	16	53.5	A	0.732537																															
35430_at	16	16	64.9	P	0.006532																															
35431_g_at	16	16	101.8	P	0.000805																															
35432_at	16	16	110.4	P	0.011447																															
35433_s_at	16	16	63.8	A	0.458816																															
35434_at	16	16	1093.7	P	0.005643																															
35435_s_at	16	16	3420.6	P	0.000219																															
35436_at	16	16	371.4	A	0.267463																															
35437_at	16	16	74.5	A	0.479380																															
35438_at	16	16	100.1	A	0.098054																															
35439_at	16	16	31.0	A	0.378184																															
35440_g_at	16	16	21.6	A	0.765443																															
35441_at	16	16	112.9	P	0.017001																															
35442_at	16	16	154.8	A	0.107301																															
35443_at	16	16	338.6	A	0.127645																															
35444_at	16	16	8.5	A	0.837065																															
35445_at	16	16	74.1	A	0.479380																															
35446_at	16	16	420.6	A	0.320830																															
35447_s_at	16	16	16.2	A	0.824011																															
35448_at	16	16	62.1	A	0.358690																															
35449_at	16	16	8.1	A	0.910595																															
35450_s_at	16	16	1559.8	P	0.000388																															
35451_s_at	16	16	215.8	A	0.520620																															
35452_at	16	16	14.5	A	0.892699																															
35453_at	16	16	35.5	P	0.019304																															
35454_at	16	16	7.3	A	0.621816																															
35455_i_at	15	15	8.5	A	0.894262																															
35456_r_at	16	16	175.5	A	0.320830																															
35457_at	16	16	12.7	A	0.956032																															
35458_r_at	16	16	37.6	A	0.117160																															
35459_at	16	16	20.5	A	0.765443																															
35460_at	16	16	34.1	A	0.438361																															
35461_at	16	16	14.6	A	0.732537																															
35462_at	16	16	4.4	A	0.872355																															
35463_at	16	16	4.9	A	0.679170																															
35464_at	16	16	7.4	A	0.901946																															
35465_at	16	16	42.4	A	0.107301																															
35466_at	16	16	227.8	A	0.066865																															
35467_g_at	16	16	402.7	P	0.027860																															
35468_at	16	16	360.0	A	0.541184																															
35469_at	16	16	8.5	A	0.872355																															
35470_at	16	16	74.1	A	0.458816																															
35471_g_at	16	16	138.0	A	0.107301																															
35472_at	16	16	2.6	A	0.837065																															
35473_at	16	16	151.0	A	0.602006																															
35474_s_at	16	16	102.6	A	0.939581																															
35475_at	16	16	190.7	P	0.021866																															
35476_at	16	16	12.5	A	0.975289																															
35477_at	16	16	103.3	A	0.520620																															
35478_at	16	16	5.2	A	0.972140																															
35479_at	16	16	7.7	A	0.872355																															
35480_at	16	16	90.0	P	0.004180																															
35481_at	16	16	280.1	A	0.162935																															
35482_at	16	16	8.3	A	0.956032																															
35483_at	16	16	67.0	A	0.781017																															
35484_at	16	16	256.0	A	0.520620																															
35485_at	16	16	4115.1	P	0.021866																															
35486_at	16	16	69.3	A	0.250724																															
35487_at	16	16	3.4	A	0.988553																															
35488_at	16	16	224.2	P	0.001354																															
35489_at	16	16	257.6	A	0.561639																															
35490_at	16	16	47.3	A	0.302547																															
35491_at	16	16	28.3	A	0.810313																															
35492_at	16	16	596.2	A	0.204022																															
35493_at	16	16	49.1	A	0.117160																															
35853_at	16	16	1217.8	P	0.021866																															
35854_at	16	16	51.8	A	0.397994																															
35855_s_at	16	16	157.1	A	0.320830																															
35856_r_at	16	16	79.4	A	0.117160																															
35857_at	16	16	7.8	A	0.621816																															
35858_at	16	16	281.8	A	0.117160																															
35859_f_at	16	16	87.6	A	0.098054																															
35860_r_at	16	16	70.0	A	0.320830																															
35861_at	16	16	463.0	A	0.250724																															
35862_at	16	16	86.3	A	0.781017																															
